date,scientist,rep,primary,primary_dose,secondary,secondary_dose,condition,vial,day,hour,status
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,15,1.416667,34,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,15,1.5,36,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,15,1.5,36,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,15,1.666667,40,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,15,1.75,42,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,15,1.75,42,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,15,1.75,42,0
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,16,1.25,30,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,16,1.333333,32,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,16,1.333333,32,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,16,1.333333,32,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,16,1.416667,34,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,16,1.5,36,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,16,1.5,36,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,16,1.583333,38,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,16,1.666667,40,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,16,1.75,42,0
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,17,1,24,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,17,1.166667,28,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,17,1.25,30,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,17,1.333333,32,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,17,1.333333,32,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,17,1.333333,32,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,17,1.5,36,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,17,1.5,36,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,17,1.5,36,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,17,1.583333,38,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,18,0.833333,20,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,18,1.166667,28,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,18,1.25,30,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,18,1.416667,34,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,18,1.5,36,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,18,1.5,36,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,18,1.75,42,0
4/28/2021,Abby,Spring 2021 exp 5,S.m,1,P.snee,0.01,S.m 1.0,18,1.75,42,0
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,19,1.166667,28,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,19,1.333333,32,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,19,1.5,36,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,19,1.5,36,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,19,1.583333,38,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,19,1.583333,38,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,19,1.583333,38,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,19,1.75,42,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,19,1.75,42,0
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,19,1.75,42,0
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,20,0.916667,22,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,20,1.25,30,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,20,1.25,30,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,20,1.25,30,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,20,1.333333,32,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,20,1.416667,34,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,20,1.416667,34,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,20,1.583333,38,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,20,1.583333,38,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,20,1.75,42,0
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,21,0.916667,22,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,21,1.25,30,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,21,1.333333,32,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,21,1.333333,32,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,21,1.416667,34,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,21,1.5,36,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,21,1.5,36,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,21,1.583333,38,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,21,1.583333,38,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,21,1.583333,38,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,22,0.833333,20,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,22,1.5,36,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,22,1.5,36,1
4/28/2021,Abby,Spring 2021 exp 5,S.m,2,P.snee,0.01,S.m 2.0,22,1.75,42,0
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,PBS,0,PBS-PBS Control,C1,2,48,0
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,PBS,0,PBS-PBS Control,C1,2,48,0
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,PBS,0,PBS-PBS Control,C1,2,48,0
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,PBS,0,PBS-PBS Control,C1,2,48,0
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,PBS,0,PBS-PBS Control,C1,2,48,0
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,PBS,0,PBS-PBS Control,C1,2,48,0
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,PBS,0,PBS-PBS Control,C1,2,48,0
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,PBS,0,PBS-PBS Control,C1,2,48,0
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,PBS,0,PBS-PBS Control,C1,2,48,0
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,PBS,0,PBS-PBS Control,C1,2,48,0
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,PBS,0,PBS-PBS Control,C2,2,48,0
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,PBS,0,PBS-PBS Control,C2,2,48,0
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,PBS,0,PBS-PBS Control,C2,2,48,0
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,PBS,0,PBS-PBS Control,C2,2,48,0
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,PBS,0,PBS-PBS Control,C2,2,48,0
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,PBS,0,PBS-PBS Control,C2,2,48,0
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,PBS,0,PBS-PBS Control,C2,2,48,0
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,PBS,0,PBS-PBS Control,C2,2,48,0
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,PBS,0,PBS-PBS Control,C2,2,48,0
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,P.snee,0.001,PBS-P.snee Control,C3,1.083333,26,1
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,P.snee,0.001,PBS-P.snee Control,C3,1.166667,28,1
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,P.snee,0.001,PBS-P.snee Control,C3,1.166667,28,1
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,P.snee,0.001,PBS-P.snee Control,C3,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,P.snee,0.001,PBS-P.snee Control,C3,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,P.snee,0.001,PBS-P.snee Control,C3,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,P.snee,0.001,PBS-P.snee Control,C3,1.333333,32,1
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,P.snee,0.001,PBS-P.snee Control,C3,1.416667,34,1
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,P.snee,0.001,PBS-P.snee Control,C3,1.416667,34,1
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,P.snee,0.001,PBS-P.snee Control,C3,1.5,36,1
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,P.snee,0.001,PBS-P.snee Control,C4,1.083333,26,1
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,P.snee,0.001,PBS-P.snee Control,C4,1.083333,26,1
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,P.snee,0.001,PBS-P.snee Control,C4,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,P.snee,0.001,PBS-P.snee Control,C4,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,P.snee,0.001,PBS-P.snee Control,C4,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,P.snee,0.001,PBS-P.snee Control,C4,1.333333,32,1
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,P.snee,0.001,PBS-P.snee Control,C4,1.416667,34,1
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,P.snee,0.001,PBS-P.snee Control,C4,1.416667,34,1
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,P.snee,0.001,PBS-P.snee Control,C4,1.5,36,1
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,P.snee,0.001,PBS-P.snee Control,C4,1.5,36,1
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,P.snee,0.001,PBS-P.snee Control,C5,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,P.snee,0.001,PBS-P.snee Control,C5,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,P.snee,0.001,PBS-P.snee Control,C5,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,P.snee,0.001,PBS-P.snee Control,C5,1.333333,32,1
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,P.snee,0.001,PBS-P.snee Control,C5,1.5,36,1
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,P.snee,0.001,PBS-P.snee Control,C5,1.5,36,1
6/20/2021,Abby,Summer 2021 exp 4,PBS,0,P.snee,0.001,PBS-P.snee Control,C5,1.5,36,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,1,1.166667,28,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,1,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,1,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,1,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,1,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,1,1.333333,32,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,1,1.333333,32,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,1,1.416667,34,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,1,1.416667,34,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,1,1.416667,34,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.083333,26,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.083333,26,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.333333,32,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.333333,32,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.416667,34,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.5,36,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.083333,26,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.333333,32,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.333333,32,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.333333,32,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.5,36,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.5,36,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.583333,38,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.333333,32,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.333333,32,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.333333,32,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.416667,34,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.416667,34,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.583333,38,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.666667,40,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,5,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,5,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,5,1.333333,32,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,5,1.333333,32,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,5,1.416667,34,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,5,1.5,36,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,5,1.5,36,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,5,1.583333,38,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,6,1.083333,26,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,6,1.083333,26,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,6,1.166667,28,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,6,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,6,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,6,1.333333,32,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,6,1.416667,34,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,6,1.5,36,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,6,2,48,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,6,2,48,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,7,1.166667,28,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,7,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,7,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,7,1.333333,32,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,7,1.416667,34,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,7,1.5,36,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,7,1.5,36,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,7,1.583333,38,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,7,1.583333,38,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,7,1.666667,40,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.083333,26,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.333333,32,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.333333,32,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.416667,34,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.583333,38,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.583333,38,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.333333,32,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.333333,32,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.333333,32,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.416667,34,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.5,36,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.583333,38,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.666667,40,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.833333,44,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,9,2,48,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,10,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,10,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,10,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,10,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,10,1.333333,32,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,10,1.333333,32,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,10,1.416667,34,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,10,1.416667,34,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,10,1.583333,38,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,11,1,24,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,11,1.333333,32,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,11,1.416667,34,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,11,1.416667,34,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,11,1.666667,40,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,11,1.666667,40,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,11,1.833333,44,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,11,2,48,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,11,2,48,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,11,2,48,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,12,1.5,36,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,12,1.583333,38,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,12,1.583333,38,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,12,1.666667,40,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,12,1.75,42,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,12,1.75,42,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,12,1.75,42,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,12,1.75,42,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,12,2,48,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,12,2,48,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,13,1.25,30,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,13,1.416667,34,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,13,1.416667,34,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,13,1.666667,40,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,13,1.833333,44,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,13,2,48,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,13,2,48,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,13,2,48,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,13,2,48,0
